category,compatibility,languages,name,price,rating,size
 Productivity, OS X 10.11  ,,English Typing Tutor Pro,$40.99 ,, 17.3 MB
 Education, OS X 10.10  ," English, Simplified Chinese",Dynamic Geometry,Free,2.5, 19.8 MB
 Utilities, OS X 10.10  , English,Duplicate Windows,$5.99 ,5, 5.3 MB
 Reference, OS X 10.7  ," English, German",Duden German Dictionaries,,1, 15.3 MB
 Music, OS X 10.9.0  , English,DUB Dance Music Styles Course,$13.99 ,, 1.3 GB
 Education, OS X 10.9.0  , English,Dual N-Back - Train of Thought,$1.99 ,2, 22.6 MB
 Music, OS X 10.9.0  , English,Drums For Superior Drummer 3,$13.99 ,3, 313.6 MB
 Music, OS 10.12  , English,Drum School,$7.99 ,4, 303.1 MB
 Music, OS X 10.9.0  , English,Drum Programming For Ableton,$13.99 ,, 238.6 MB
 Music, OS X 10.9.0  , English,Drum Programming 2 Course,$13.99 ,, 231.1 MB
 Music, OS X 10.6 , English,Drum Gym with Mike Sturgis,$5.99 ,3, 652.5 MB
 Music, OS X 10.7  , English,"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",$14.99 ,4.2, 655.4 MB
 Music, OS X 10.11  , English,Drum Beats Metronome,$0.99 ,1.5, 13.3 MB
 Music, OS X 10.9.0  , English,Drum & Bass Dance Music Course,$6.99 ,, 249.8 MB
 Education, OS 10.12  ,,Drone Pilot (UAS) Test Prep,$54.99 ,5, 202.3 MB
 Education, OS X 10.9  , English,Driving Theory Test Car UK,,, 42.4 MB
 Education, OS 10.12  , English,Driving Theory Test 2019 (UK),Free,3, 72.8 MB
 Education, OS X 10.8  , English,Driving Test,$2.99 ,, 180 MB
 Education, OS X 10.7  , English,Driving Lessons,$3.99 ,1.5, 1.7 GB
 Education, OS 10.12  ,,Driving - USA CDL,$24.99 ,, 59.9 MB
 Education, OS X 10.7  , English,Drivers Ed,$2.99 ,4.6, 8.4 MB
 Education, OS X 10.6  , English,Driver's Ed - 50 States,$2.99 ,1, 162.5 MB
 Education, OS X 10.9.0  , English,Drive in China,Free,5, 42.2 MB
 Utilities, OS X 10.11  , English,Driller's Method Worksheets,$14.99 ,, 6.1 MB
 Utilities, OS X 10.10  , English,Driller's Method,$14.99 ,, 10.2 MB
 Education, OS X 10.8  , English,Drill,$39.99 ,4, 6.5 MB
 Games, OS X 10.6.6 ," English, Danish, Dutch, Finnish, French, German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese",Dress-up,$0.99 ,5, 2.3 MB
 Education, OS X 10.10  , English,DrawVib,$17.99 ,, 10 MB
 Education, OS 10.12  , English,DreamCatching,$0.99 ,, 4.1 MB
 Education, OS X 10.10  , English,DrawSpectrum,$24.99 ,, 9.5 MB
 Education, OS X 10.10  , English,DrawProfile,$17.99 ,, 9.5 MB
 Education, OS X 10.10  , English,DrawMol,$24.99 ,1, 23.9 MB
 Graphics & Design, OS X 10.9.0  , English,Drawing Techniques for mPV 101,$13.99 ,, 140.6 MB
 Education, OS X 10.11  , English,Drawing Lessons! Made Simple,$4.99 ,, 2.1 MB
 Graphics & Design, OS X 10.9  , English,Drawing Techniques 1,$13.99 ,5, 97 MB
 Education, OS X 10.11  , English,Drawing Lessons,$4.99 ,, 2.8 MB
 Education, OS X 10.11  , English,Drawing Class,$6.99 ,, 2.3 MB
 Education, OS X 10.11  , English,Drawing Academy,,, 2.8 MB
 Entertainment, OS X 10.11  , English,Draw Cartoon Characters,$4.99 ,, 2.8 MB
 Games, OS X 10.7 , English,Draw a Stickman: EPIC,,4.4, 107.6 MB
 Utilities, OS 10.13  , English,DragNCalc,$4.99 ,, 3.8 MB
 Games, OS X 10.6.6  , English,Dotcolor - Color flow number,$0.99 ,, 19.4 MB
 Music, OS X 10.6.6  , English,Dr.Betotte,$19.99 ,1, 4.6 MB
 Education, OS X 10.9  ," English, French, German, Russian, Spanish",Dot to Dot - Ocean +,$2.99 ,4.7, 43.2 MB
 Education, OS X 10.9  ," English, French, German, Russian, Spanish",Dot to Dot - Ocean,Free,4.5, 43.4 MB
 Games, OS X 10.6.6 , English,Doodle Words,Free,2.8, 15.9 MB
 Games, OS X 10.6.6 , English,Doodle Trivia,Free,2.6, 13.8 MB
 Games, OS X 10.7  ," English, French",Doodle Godâ„¢ Free,,4, 95.2 MB
 Games, OS X 10.7  ," English, French",Doodle Devilâ„¢ Free,,1.8, 46.1 MB
 Utilities, OS X 10.9  , English,Doodle,$0.99 ,1, 436.8 KB
 Education, OS 10.13  , English,Domino Addition Tutor,$1.99 ,, 11.7 MB
 Education, OS X 10.7  ,,Dollars & Cents,$59.99 ,, 63.4 MB
 Lifestyle, OS X 10.11  , English,Dog Training 2018,$4.99 ,1, 2.4 MB
 Lifestyle, OS X 10.11  , English,Dog Agility Training Guide,$3.99 ,, 3.2 MB
 Games, OS X 10.10  ," English, Russian",DoDo 24,Free,, 14.9 MB
 Productivity, OS X 10.8.0  , English,DocuScan Plus,Free,5, 13.7 MB
 Music, OS X 10.7  , English,Dobro Tuner Simple,$0.99 ,, 23.8 MB
 Education, OS X 10.11  , English,Do It Yourself Electrician,$4.99 ,, 3.1 MB
 Education, OS X 10.7 ," English, French, Portuguese, Spanish",DN Cursive Fonts,$19.99 ,, 6.6 MB
 Education, OS X 10.7 ," English, French, Portuguese, Spanish",DN Block Letter Fonts,$19.99 ,5, 5.2 MB
 Utilities, OS X 10.6 ," English, Japanese, Korean",DjVu2PDF,Free,4.1, 2.1 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Dizionario Italiano Multilingue,$8.99 ,, 3.7 MB
 Reference, OS X 10.9  ," English, French, German, Italian, Spanish",Italian Mondadori Dictionaries,Free,, 18 MB
 Education, OS X 10.11  , English,DIY Projects!,$6.99 ,, 1.9 MB
 Education, OS X 10.11  , English,DIY Clothes Master Class,$3.99 ,, 3.5 MB
 Education, OS 10.12  , English,Divisions Asteroids Math,$1.99 ,, 10.7 MB
 Education, OS X 10.11  , English,Division Drills,$0.99 ,, 3.8 MB
 Games, OS X 10.6.6 ," English, Danish, Dutch, Finnish, French, German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese",Division,$0.99 ,, 1.5 MB
 Education, OS X 10.6 , English,Disney: Mickey's Typing Adventure,$29.99 ,3.4, 408.4 MB
 Music, OS X 10.9  , English,Disfunktion's Big Room Course,$13.99 ,, 203.3 MB
 Education, OS X 10.7  , English,Diseases by WAGmob,Free,5, 50 MB
 Games, OS X 10.6.6 ," English, French, German, Japanese, Spanish",Discovering Colors - Animals (Coloring Book),$2.99 ,, 44.4 MB
 Health & Fitness, OS X 10.11  , English,Discover The Atkins Diet,$3.99 ,, 5.1 MB
 Education, OS X 10.11  , English,Discover Acrylic Painting,$4.99 ,, 3.2 MB
 Education, OS X 10.10  , English,Directional Drilling,$24.99 ,1, 6.4 MB
 Education, OS X 10.6.6 , English,Dinosaurus free desktop edition,Free,3.7, 50.8 MB
 Education, OS X 10.6.6 , English,Dinosaurus desktop edition,$2.99 ,1, 50.3 MB
 Games, OS X 10.6.6  ," English, French, German, Russian, Spanish",Dinosaurs - Connect the Dots and Add Colors - Free,Free,4.4, 25.5 MB
 Education, OS X 10.7  , English,Dinosaur Games,$1.99 ,4, 119 MB
 Reference, OS X 10.6.6 , English,Dinosaur Encyclopedia: Tyrannosaurus Rex,$0.99 ,1, 30.6 MB
 Reference, OS X 10.5 , English,Dinosaur Encyclopedia,$4.99 ,3, 379.4 MB
 Education, OS X 10.6 , English,Dinosaur Chess - Learn to Play!,$3.99 ,3.6, 59.9 MB
 Games, OS X 10.6.6 , English,Diminishing see multiplication block - A good tool that children and pupil happily learn multiplication,$0.99 ,, 16.6 MB
 Games, OS X 10.6.6 , English,Diminishing see addition block - A good tool that children and pupil happily learn addition,$0.99 ,, 15.3 MB
 Games, OS X 10.8 ," English, French, German, Russian",Digits Jigsaw Puzzle - Numbers and Operations,Free,, 24.1 MB
 Games, OS X 10.9  ," English, Simplified Chinese",Digits Discovery,$0.99 ,, 3.4 MB
 Education, OS X 10.9.0  , English,Digit Span - Train of Thought,$1.99 ,, 20.8 MB
 Education, OS X 10.9  , English,Digiportail Kiosque,Free,, 11.3 MB
 Education, OS X 10.7  ," English, Simplified Chinese",Digit Matrix,Free,, 3.8 MB
 Education, OS X 10.6.6 ,,DigicalSim Lite : Digital Gate,Free,1, 6.5 MB
 Education, OS X 10.6.6 ,,DigicalSim : Digital Circuits,$7.99 ,4, 6.5 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",DicÈ›ionar poliglot romÃ¢nÄƒ,$8.99 ,, 3.9 MB
 Reference, OS X 10.8  , French,Dictionnaire Le Petit Robert,$109.99 ,, 337.8 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Dictionnaire FranÃ§ais Multilingue,$8.99 ,, 3.8 MB
 Reference, OS X 10.6  , English,Dictionary Offline,$0.99 ,1, 20.4 MB
 Education, OS X 10.7  , English,Dictionary Books,Free,4.4, 1.2 MB
 Reference, OS X 10.5  , English,Dict Thai,Free,2.3, 11.5 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",DicionÃ¡rio PortuguÃªs-MultilÃ_ngue,$8.99 ,, 3.6 MB
 Education, OS X 10.6  , Portuguese,DicionÃ¡rio Michaelis PortuguÃªs,$14.99 ,, 20.9 MB
 Reference, OS X 10.9  ," English, French, German, Italian, Russian, Spanish",VOX Spanish Dictionaries,,1, 31.3 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Spanish Multilingual dictionary,$8.99 ,, 4.1 MB
 Utilities, OS 10.13  , English,Diary,Free,3, 53 MB
 Education, OS X 10.7  , English,Dexway,Free,1, 7.8 MB
 Education, OS X 10.9  , English,Dewey Easy 3.0,$99.99 ,, 18.1 MB
 Education, OS X 10.9.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian BokmÃ¥l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",DevPatron,Free,, 59.6 MB
 Reference, OS 10.12  , English,Devonian Lithological Database,Free,1, 7.6 MB
 Education, OS X 10.7  ,,Developing Reading Fluency,$179.99 ,, 341.5 MB
 Education, OS X 10.6 , German,Deutsch und Mathe 2. Klasse: Emil und Pauline in der Tiefsee - Rechnen und Lesen fÃ_r die Grundschule,$6.99 ,, 135.9 MB
 Reference, OS X 10.10  ," English, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian BokmÃ¥l, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",German 23: multi-language dictionaries,,, 61.1 MB
 Education, OS X 10.7  , English,Desktop Shades,$0.99 ,4.8, 6.5 MB
 Business, OS X 10.9  , English,Design for iBook Author,Free,2.5, 1.3 MB
 Graphics & Design, OS X 10.9.0  , English,Designing Books and Covers,$6.99 ,1, 176 MB
 Graphics & Design, OS X 10.9.0  , English,Designing Ads and Logos Course,$6.99 ,, 216.4 MB
 Photography, OS X 10.9.0  , English,Designing Album Covers,$13.99 ,, 531 MB
 Medical, OS X 10.11  , English,Dental Patient Education,$59.99 ,3.3, 1.2 GB
 Medical, OS X 10.6.6  , English,Dental Corpus Primary Lite,,1, 22.5 MB
 Medical, OS X 10.6.6 , English,Dental Corpus Anatomy Lite,Free,1, 31.3 MB
 Medical, OS X 10.6.6 , English,Dental Corpus Anatomy,$18.99 ,, 56.9 MB
 Medical, OS X 10.6.6  , English,Dental Corpus Primary,,, 55.3 MB
 Education, OS X 10.6  ," English, Arabic, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Italian, Japanese, Norwegian BokmÃ¥l, Portuguese, Romanian, Russian, Spanish, Swedish, Traditional Chinese, Turkish",Deluxe Moon Pro,$2.99 ,4.7, 83.3 MB
 Weather, OS X 10.6  ," English, French, German, Italian, Japanese, Russian, Spanish",Deluxe Moon HD - Moon Phase Calendar,$1.99 ,4.8, 12.7 MB
 Education, OS 10.15  ," English, French",Delta: Math helper,Free,, 754.3 KB
 Music, OS X 10.9.0  , English,Delay and Reverb Effects 104,$13.99 ,, 228.4 MB
 Reference, OS X 10.10  , English,Dehkhoda,$4.99 ,3.6, 82.2 MB
 Productivity, OS 10.13  ," English, Chinese, Dutch, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese, Turkish",Deflection Beam Calculator,$2.99 ,5, 17.3 MB
 Music, OS X 10.9.0  , English,Deepchild's Dirty Circuits,$6.99 ,, 364.3 MB
 Music, OS X 10.11  , English,Deep Synth,$4.99 ,4, 3.3 MB
 Games, OS X 10.9.0  , English,Deep Diving Simulator,$9.99 ,, 3.7 GB
 Reference, OS X 10.8  , English,Declaration,Free,5, 20.9 MB
 Education, OS X 10.9  , English,Declan Italian BASIC,Free,3, 6.2 MB
 Education, OS 10.12  , English,Debate Flow,Free,5, 4.1 MB
 Education, OS X 10.9  , English,Declan Spanish FlashCards,Free,2.3, 6.6 MB
 Education, OS X 10.11  , English,DDB Access,Free,5, 19.3 MB
 Medical, OS X 10.10  , English,DCM Viewer,$9.99 ,1, 957 KB
 Productivity, OS X 10.7  ," English, Italian",DCircuit Lab,$5.99 ,1, 89.1 MB
 Music, OS X 10.9.0  , English,DCAM Synth Squad Demystified,$13.99 ,, 340.7 MB
 Lifestyle, OS X 10.6.6 ," English, Simplified Chinese",Days,$3.99 ,3, 4.4 MB
 Education, OS X 10.9  , English,David Plasters,$0.99 ,5, 7.8 MB
 Education, OS X 10.9  , English,David & Goliath - Interactive Bible Stories,,3, 68.7 MB
 Developer Tools, OS X 10.7  , English,Database Design,$2.99 ,1.3, 869.2 MB
 Developer Tools, OS X 10.7  , English,Data Sciences,$3.99 ,, 207.9 MB
 Medical, OS X 10.7  , English,DAT(Dental Admission Test) Exam Prep,$4.99 ,1, 5.4 MB
 Education, OS X 10.8  , English,DAT Flashcards for Dental Admissions Test Lite,Free,, 4.2 MB
 Education, OS X 10.10  ," English, German",Das Deutschlandradio,,4.7, 1.6 MB
 Education, OS X 10.11  , English,DAQ Plot,$19.99 ,, 15.2 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Dansk Flersprogede ordbog,$8.99 ,, 3.6 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Danish Thai dictionary,$6.99 ,, 2.7 MB
 Reference, OS X 10.10  ," English, Albanian, Arabic, Azerbaijani, Bengali, Bulgarian, Burmese, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Laotian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian BokmÃ¥l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Somali, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese",Danish English dictionary,$9.99 ,, 2.8 MB
 Education, OS X 10.9  , English,Dance Sound Design Vocals,$13.99 ,, 164.6 MB
 Music, OS X 10.9  , English,Dance Sound Design Pads,$13.99 ,, 155.7 MB
 Music, OS X 10.9  , English,Dance Sound Design Lead Synths,$13.99 ,, 151 MB
 Music, OS X 10.9  , English,Dance Sound Design Drums,$13.99 ,, 153.2 MB
 Music, OS X 10.9  , English,Dance Sound Design Bass,$13.99 ,, 169.9 MB
 Music, OS X 10.9  , English,Dance Sound Design Adv. Bass,$13.99 ,, 181 MB
 Music, OS X 10.9.0  , English,Dance Music Sound Design SFX,$6.99 ,, 221 MB
 Music, OS X 10.9.0  , English,Dance Music Masters Kirsch,$13.99 ,, 481.1 MB
 Music, OS X 10.9.0  , English,Dance Music Electro House 110,$13.99 ,, 263.3 MB
 Education, OS X 10.7  ,,Daily Reading Comprehension,$139.99 ,, 307.2 MB
 Education, OS X 10.6  , French,Dactylo facile,$12.99 ,, 96.8 MB
 Music, OS X 10.9.0  , English,D&B Course For Logic Pro X 401,$13.99 ,2, 615.7 MB
 Business, OS 10.13  ," English, Simplified Chinese",CuteNote,Free,, 6.4 MB
 Education, OS X 10.9.0  , English,Customer Service Game,Free,, 26.5 MB
 Education, OS X 10.10  , English,Curvilinear Regression,$4.99 ,, 10.4 MB
 Education, OS X 10.9.0  , English,CurveCalc,$3.99 ,, 4.3 MB
 Games, OS X 10.7  , English,Cupcake Baker,$2.99 ,4, 11.4 MB
 Games, OS X 10.6.6  , English,Cubiques 2,$1.99 ,, 59.8 MB
 Games, OS X 10.6.6  , English,Cubiques,$1.99 ,, 66.4 MB
 Developer Tools, OS X 10.9  , English,CSV Converter Pro,$9.99 ,3.3, 5 MB
 Games, OS X 10.6 , English,CryptoQuote,$4.99 ,4, 969.3 KB
 Finance, OS 10.12  , English,CryptoBar: Bitcoin and Altcoin,Free,3.4, 9.6 MB
 Education, OS X 10.10  , English,Crypto-Maker - Educational Word Puzzle Generator,Free,4, 2.5 MB
 Games, OS X 10.7 , English,Crosswords Crazy!,$9.99 ,1.5, 2 MB
 Education, OS X 10.10  ," English, French",Crossword Wizard Player,$15.99 ,, 9 MB
 Productivity, OS X 10.9  , English,Crossword Editor,$14.99 ,5, 7.7 MB
 Education, OS X 10.11  , English,CrocoMath - Your Math Teacher is a cute Crocodile!,$1.99 ,3, 85.3 MB
 Education, OS X 10.11  , English,Croco Math Tables â€“ Play and Learn Math Tables,$0.99 ,1.5, 136.9 MB
 Medical, OS X 10.7  , English,CRNE Exam Prep,$4.99 ,, 707.2 KB
 Medical, OS X 10.10  , English,Critical Care A-Z / Nursing & Emergency Medicines,,, 116 MB
 Education, OS X 10.7 , English,CRISC exam prep and braindump,$4.99 ,, 2.1 MB
 Music, OS X 10.9.0  , English,Creative FX Course For Ableton,$13.99 ,, 157.1 MB
 Education, OS 10.13  , English,Creative Book Builder,$3.99 ,2.7, 4.5 MB
 Education, OS X 10.9.0  , English,Creating Your First App 103,$13.99 ,, 224.3 MB
 Photography, OS X 10.9.0  , English,Creating HDR Photos,$13.99 ,, 322 MB
 Games, OS X 10.9 , English,Crazy Machines Golden Gears,,3, 64.4 MB
 Education, OS 10.14  , English,Crack the PCAT - PCAT Exam,Free,3.7, 3.8 MB
 Education, OS 10.14  , English,Crack the DAT Dental Admission,Free,5, 4.4 MB
 Education, OS X 10.7  , English,CPCE Exam Prep,$4.99 ,1, 5.4 MB
 Music, OS X 10.9.0  , English,Course to Learn MPC Live,$13.99 ,, 405 MB
 Developer Tools, OS X 10.6 , English,Course for Xcode 7 Lite,Free,3.3, 223.4 MB
 Education, OS X 10.9  , English,Course for Word For Mac 101 - Creating And Formatting Letters,$6.99 ,1, 450 MB
